UNDER_CONS,RERA,BHK_NO.,SQUARE_FT,READY_TO_M,RESALE,ADDRESS,LONGITUDE,LATITUDE,PIN,Price
"0","0","4",2517.532818000000134,"1","1","Undri,Pune",18.452663000000001,73.931039999999996,"411005",140.000000000000000
"1","0","3",1357.019491999999900,"0","1","Dum Dum,Kolkata",22.648322000000000,88.443152499999997,"700081",55.000000000000000
"0","1","4",2925.486147000000074,"1","1","Sector-66A Mohali,Mohali",30.661104000000002,76.746082000000001,"140306",170.000000000000000
"1","1","2",559.362326899999971,"0","1","Kanjur Marg (East),Maharashtra",18.960000000000001,72.819999999999993,"400004",120.000000000000000
"0","0","2",666.963094700000056,"1","1","Melpakkam,Chennai",13.188306000000001,80.074263000000002,"600055",30.000000000000000
"0","0","3",1530.054644999999937,"1","1","Mansarovar Extension,Jaipur",26.862600000000000,75.763300000000001,"302020",56.000000000000000
"1","1","3",903.517872300000022,"0","0","Bhadra Nagar,Maharashtra",20.742166000000001,80.104602000000000,Not Found,95.799999999999997
"1","1","2",945.054945100000054,"0","1","Bejai,Mangalore",12.870279999999999,74.880560000000003,"575001",43.000000000000000
"0","0","3",1200.162734000000000,"1","1","Jagatpura,Jaipur",26.832353000000001,75.841748999999993,"302017",29.500000000000000
"0","0","2",825.082508299999972,"1","1","Kalyan (West),Maharashtra",19.245346999999999,73.124577000000002,"421308",45.000000000000000
"0","0","2",900.105894799999987,"1","1","Shalimar garden,Ghaziabad",28.686091000000001,77.334643999999997,"201011",25.500000000000000
"0","0","3",1200.000000000000000,"1","1","Murlipura,Jaipur",26.979451999999998,75.765051000000000,"302001",33.000000000000000
"1","1","3",1348.604614000000083,"0","1","sector-121 Noida,Noida",28.602325000000000,77.401994000000002,"201301",83.599999999999994
"0","1","3",1560.000000000000000,"1","1","Amruthahalli,Bangalore",13.063751999999999,77.605027000000007,"560063",78.000000000000000
"0","0","2",919.842312699999979,"1","1","Dabha,Nagpur",21.167876000000000,79.006178000000006,"444023",35.000000000000000
"0","0","3",1483.198145999999952,"1","1","Ahinsa Khand 2,Ghaziabad",28.919599999999999,76.897199999999998,"131402",51.200000000000003
"0","0","1",626.118067999999994,"1","1","Somatne Phata,Pune",18.700817000000001,73.685513999999998,"410506",21.000000000000000
"0","0","3",1698.283650000000080,"1","1","Vaibhav Khand,Ghaziabad",28.919599999999999,76.897199999999998,"131402",94.000000000000000
"1","1","4",3474.009263999999803,"0","1","Sigra,Varanasi",25.311437000000002,82.986321000000004,"221010",270.000000000000000
"1","1","4",1854.240567999999939,"0","0","Sector-150 Noida,Noida",28.429614000000001,77.481711000000004,"201310",230.000000000000000
"0","0","2",1220.198986000000104,"1","1","Bommenahalli,Bangalore",13.068732000000001,77.743483999999995,"562114",65.000000000000000
"0","0","2",1100.000000000000000,"1","1","Sector-38 Chandigarh,Chandigarh",30.741980999999999,76.743942000000004,"160036",110.000000000000000
"0","1","2",875.145857599999999,"1","1","Chandapura,Bangalore",12.800090000000001,77.711820000000003,"562145",30.000000000000000
"0","0","2",1330.203443000000107,"1","1","Devarachikkanahalli,Bangalore",12.969910000000000,77.597960000000000,"560001",85.000000000000000
"0","0","3",1775.065871999999899,"1","1","Worli,Lalitpur",19.016700000000000,72.816699999999997,"400030",640.000000000000000
"0","0","2",1416.430595000000039,"1","1","Kondhwa Budruk,Pune",18.454660000000001,73.871891000000005,"411046",120.000000000000000
"0","0","2",1162.115048999999999,"1","1","Chitrakoot,Jaipur",26.916670000000000,75.866669999999999,"302001",40.000000000000000
"0","0","2",1126.777720000000045,"1","1","Koldongri,Mumbai",18.966670000000001,72.833330000000004,"400008",370.000000000000000
"0","0","1",550.055005499999993,"1","1","Kamothe,Lalitpur",19.016800000000000,73.096459999999993,"410218",40.000000000000000
"0","0","3",1750.087504000000081,"1","1","Chembur (East),Mumbai",19.058710000000001,72.899690000000007,"400089",300.000000000000000
"0","0","3",1226.241569999999911,"1","1","Chinar Park,Kolkata",22.623598000000001,88.441186000000002,"700157",60.000000000000000
"0","0","2",1100.020371000000068,"1","1","Jakkur,Bangalore",12.928575000000000,77.585721000000007,"560011",54.000000000000000
"0","0","3",1745.004222000000027,"1","1","Jagatpura,Jaipur",26.832353000000001,75.841748999999993,"302017",62.000000000000000
"1","1","2",656.089705399999957,"0","1","Dhokali,Lalitpur",24.690280000000001,78.418890000000005,"284403",110.000000000000000
"1","0","3",3187.641758000000209,"0","1","Armane Nagar,Bangalore",13.023750000000000,77.577851999999993,"560095",520.000000000000000
"0","1","2",942.028985499999976,"1","1","Sector-134 Noida,Noida",28.504100000000001,77.381557000000001,"201304",32.500000000000000
"0","1","2",1157.082748999999922,"1","1","Rajarajeshwari Nagar,Bangalore",12.919423000000000,77.522773999999998,"560098",66.000000000000000
"1","1","2",1101.928374999999960,"0","1","Panvel,Maharashtra",18.966114000000001,73.148278000000005,"410221",100.000000000000000
"0","0","2",1073.033331000000089,"1","1","Chembur (East),Lalitpur",19.058710000000001,72.899690000000007,"400089",160.000000000000000
"0","1","2",982.095839899999987,"1","1","Mathavan Nagar,Thoothukudi",8.783329999999999,78.133330000000001,"628001",37.299999999999997
"0","0","4",1200.030001000000084,"1","1","Goregaon (West),Lalitpur",19.161954999999999,72.839616000000007,"400104",320.000000000000000
"0","0","3",1520.176893000000064,"1","1","Varthur,Bangalore",12.940700000000000,77.746600000000001,"560087",55.000000000000000
"0","0","2",1208.163264999999910,"1","1","Vaishali Nagar,Jaipur",26.918679999999998,75.750399000000002,"302001",59.200000000000003
"1","1","2",1290.054098999999951,"0","1","Sector-88 Mohali,Mohali",30.684522999999999,76.691727999999998,"140308",62.000000000000000
"1","1","2",660.022440800000027,"0","0","Balkum,Maharashtra",19.222100999999999,72.988230999999999,"400608",100.000000000000000
"1","1","2",648.648648600000001,"0","0","Adgaon,Lalitpur",24.690280000000001,78.418890000000005,"284403",20.399999999999999
"0","1","3",1850.220264000000043,"1","1","Sector-125 Mohali,Mohali",30.751176000000001,76.668358999999995,"140300",42.000000000000000
"0","0","3",1493.129770999999892,"1","1","Sector 78 Faridabad,Faridabad",28.380160000000000,77.369935999999996,"121101",48.899999999999999
"0","1","2",1479.532163999999966,"1","1","Kulhan,Dehradun",30.329999999999998,78.060000000000002,"248001",50.600000000000001
"0","0","2",1187.172371000000112,"1","1","Tollygunge,Kolkata",22.500000000000000,88.349999999999994,"700045",77.000000000000000
"0","0","3",1811.196486999999934,"1","1","Kanke,Ranchi",23.355560000000001,85.334720000000004,"834001",99.000000000000000
"0","0","3",1097.881552000000056,"1","1","Dombivli (East),Lalitpur",19.216699999999999,73.083299999999994,"421201",71.000000000000000
"0","1","2",1014.957265000000007,"1","1","Ghodbunder Road,Lalitpur",24.690280000000001,78.418890000000005,"284403",95.000000000000000
"0","0","3",1535.213970000000018,"1","1","Yelahanka,Bangalore",13.113890000000000,77.598330000000004,"560064",80.000000000000000
"0","0","3",1725.746268999999984,"1","1","Vip Road,Chandigarh",22.616945999999999,88.431927999999999,"700059",37.000000000000000
"0","1","2",1073.191671999999926,"1","1","kurla (west),Maharashtra",19.071300000000001,72.882999999999996,"400070",200.000000000000000
"0","0","1",550.000000000000000,"1","1","Bhakti Park,Lalitpur",19.027670000000001,72.880009999999999,"400074",110.000000000000000
"0","0","2",800.000000000000000,"1","1","City Center,Gwalior",26.209302000000001,78.194368999999995,"474011",35.000000000000000
"0","0","3",1451.120163000000048,"1","1","GST Road,Chennai",13.090000000000000,80.269999999999996,"600001",57.000000000000000
"1","1","4",2147.766322999999829,"0","0","Sector-102 Gurgaon,Gurgaon",28.479440000000000,76.971431999999993,"122006",150.000000000000000
"0","1","2",927.586206899999979,"1","0","Raj Nagar Extension,Ghaziabad",26.900925999999998,75.775926999999996,"302001",26.899999999999999
"1","1","3",931.398889499999996,"0","0","Lokhandwala Andheri West,Lalitpur",19.137627999999999,72.824162000000001,"402205",260.000000000000000
"0","0","3",1390.190565000000106,"1","1","B Narayanapura,Bangalore",13.338634000000001,77.759291000000005,Not Found,89.000000000000000
"0","1","2",1150.000000000000000,"1","1","Ahinsa Khand 1,Ghaziabad",28.919599999999999,76.897199999999998,"131402",46.000000000000000
"0","0","1",750.039475799999991,"1","1","Marve Road,Lalitpur",24.690280000000001,78.418890000000005,"284403",95.000000000000000
"0","0","3",926.033105699999965,"1","1","Kanjur Marg (East),Lalitpur",24.690280000000001,78.418890000000005,"284403",240.000000000000000
"0","1","1",564.844103000000018,"1","1","Nalasopara (West),Mumbai",18.966670000000001,72.833330000000004,"400008",25.000000000000000
"1","0","3",1422.648564999999962,"0","1","Dadar (West),Lalitpur",19.020099999999999,72.838099999999997,"400028",350.000000000000000
"0","1","2",1120.000000000000000,"1","1","Khodiyar Nagar,Vadodara",22.239999000000001,73.074686000000000,"391400",35.000000000000000
"0","0","3",1400.258509000000004,"1","1","Kalavad Road,Rajkot",22.290385000000001,70.781479000000004,"360001",65.000000000000000
"1","0","2",475.001522399999999,"0","1","Majiwada,Mumbai",19.218498000000000,72.992114000000001,"400608",78.000000000000000
"0","0","2",1119.483314999999948,"1","1","Mapusa,Goa",15.591970000000000,73.808940000000007,"403507",52.000000000000000
"0","0","2",1036.001036000000113,"1","1","Hadapsar,Pune",18.496670000000002,73.941670000000002,"411028",80.000000000000000
"0","0","4",2199.413489999999911,"1","1","Civil Lines,Lalitpur",24.692547000000001,78.408129000000002,"284403",270.000000000000000
"0","0","4",2272.440348000000085,"1","1","Goregaon (East),Lalitpur",19.161500000000000,72.873099999999994,"400063",360.000000000000000
"0","0","3",1700.071582000000035,"1","1","Sitapur National Highway,Lucknow",27.566669999999998,80.683329999999998,"261001",95.000000000000000
"0","0","3",1432.322750000000042,"1","1","Manapullikavu,Palakkad",10.756653000000000,76.670535999999998,"678001",60.000000000000000
"0","1","3",1514.233797999999979,"1","0","Sector-109 Gurgaon,Gurgaon",28.510825000000001,77.006086999999994,"122006",100.000000000000000
"0","0","3",1250.000000000000000,"1","1","Vasna-Bhayli-Road,Vadodara",22.288976000000002,73.128221999999994,"390001",30.000000000000000
"0","0","3",1365.187713000000031,"1","1","Sector-137 Noida,Noida",28.506454000000002,77.409567999999993,"210305",52.000000000000000
"0","1","2",1025.954946000000064,"1","1","Mira Road East,Maharashtra",19.283600000000000,72.867500000000007,"401101",83.799999999999997
"0","0","3",2338.087443999999778,"1","1","Sector-107 Gurgaon,Gurgaon",28.507037000000000,76.970771999999997,"122006",100.000000000000000
"0","0","3",2549.519514000000072,"1","1","Doddakannelli,Bangalore",12.905538000000000,77.694263000000007,"560035",130.000000000000000
"0","0","3",1955.034212999999909,"1","1","Basava Nagar,Bangalore",12.967993999999999,77.683497000000003,"560037",200.000000000000000
"0","0","2",850.077279800000042,"1","1","Dadi Ka Phatak,Jaipur",26.968933000000000,75.755339000000006,"302001",22.000000000000000
"0","0","1",528.010302600000045,"1","1","Dewas Naka(Panchvati),Indore",22.782781000000000,75.899434999999997,"452001",8.199999999999999
"0","0","1",775.026910700000030,"1","1","Penha de Franca,Goa",15.517436000000000,73.837592000000001,"403500",36.000000000000000
"0","0","2",1000.000000000000000,"1","1","Dadar (West),Lalitpur",19.020099999999999,72.838099999999997,"400028",260.000000000000000
"0","1","3",2080.000000000000000,"1","1","Vasantha Vallabha Nagar,Bangalore",12.969910000000000,77.597960000000000,"560001",130.000000000000000
"0","0","3",1368.256450000000086,"1","1","Parnasree Palli,Kolkata",22.510165000000001,88.301815000000005,"700060",70.000000000000000
"0","0","3",1619.989017000000104,"1","1","Sector 77 Faridabad,Faridabad",28.368269000000002,77.372730000000004,"121101",29.500000000000000
"1","0","3",1270.016564999999900,"0","1","Indira Nagar,Kanpur",26.508171000000001,80.263883000000007,"208024",46.000000000000000
"0","1","2",1020.116806999999994,"1","1","Mira Road,Mumbai",19.283359000000001,72.864964000000001,"401101",78.599999999999994
"0","1","2",1224.860124000000042,"1","1","Harlur,Bangalore",12.928575000000000,77.585721000000007,"560011",81.000000000000000
"0","1","2",1141.914610000000039,"1","1","Chembur,Mumbai",19.058710000000001,72.899690000000007,"400089",180.000000000000000
"1","1","2",636.034404699999982,"0","1","Balkum,Maharashtra",19.222100999999999,72.988230999999999,"400608",84.299999999999997
"0","0","2",870.069605600000045,"1","1","Rajiv Gandhi Nagar,Bangalore",18.460652000000000,73.870530000000002,"411043",45.000000000000000
"0","0","1",775.013562699999966,"1","1","Bhandup (West),Lalitpur",19.147866000000000,72.932608999999999,"400078",100.000000000000000
"0","0","3",1299.790355999999974,"1","1","Jagdeo Path,Patna",25.609999999999999,85.141390000000001,"800001",62.000000000000000
"0","1","2",1273.148147999999992,"1","1","Yelahanka,Bangalore",13.113890000000000,77.598330000000004,"560064",99.000000000000000
"0","0","2",1069.518716999999924,"1","1","Kamptee Road,Nagpur",21.216111000000001,79.198750000000004,"441404",22.000000000000000
"0","1","4",2850.435949000000164,"1","1","Crossing Republik,Ghaziabad",28.629811000000000,77.434196999999998,Not Found,85.000000000000000
"0","0","1",560.131795699999998,"1","1","Sector - 106 A Bhiwadi,Bhiwadi",28.783329999999999,76.133330000000001,"125021",17.000000000000000
"0","0","2",840.134421500000030,"1","1","Naskarhat,Kolkata",22.541110000000000,88.337779999999995,"700022",35.000000000000000
"0","0","2",855.204954300000054,"1","1","Neral,Raigad",19.028496499999999,73.319284499999995,"410101",29.000000000000000
"0","1","2",1528.050643999999920,"1","1","Wadala,Maharashtra",19.015575999999999,72.851440999999994,"400031",280.000000000000000
"0","0","3",1350.186727999999903,"1","1","101,yamuna Complex, Gokul Vihar Society,nh-8, Vapi,Vapi",12.973236999999999,77.646859000000006,"560038",47.000000000000000
"0","0","3",1592.356688000000076,"1","1","Ahinsa Khand 2,Ghaziabad",28.919599999999999,76.897199999999998,"131402",60.000000000000000
"1","0","1",947.597067599999946,"0","1","Karade Khurd,Mumbai",18.966670000000001,72.833330000000004,"400008",34.899999999999999
"0","0","1",600.073855200000025,"1","1","Thite Nagar,Pune",19.350788999999999,73.365395000000007,Not Found,32.500000000000000
"1","1","1",427.715996599999983,"0","0","Marol,Lalitpur",24.690280000000001,78.418890000000005,"284403",130.000000000000000
"0","0","1",600.000000000000000,"1","1","Boisar east,Palghar",19.811319000000001,72.768940000000001,"401506",18.000000000000000
"0","0","2",665.114732300000014,"1","1","Moti Bhayan Vadsar,Gandhinagar",23.155609999999999,72.472409999999996,"382700",20.000000000000000
"0","1","2",1134.044000999999980,"1","1","Sector 20 Ulwe,Maharashtra",18.964489000000000,73.019574000000006,Not Found,100.000000000000000
"0","0","2",1374.061938000000055,"1","1","Pandhari Nagar,Pune",18.523610000000001,73.847780000000000,"411004",130.000000000000000
"1","0","3",1200.000000000000000,"0","1","Neamatpur,Asansol",23.713840000000001,86.880690000000001,"713359",23.699999999999999
"1","1","2",1149.253731000000016,"0","0","College Road,Maharashtra",18.960000000000001,72.819999999999993,"400004",77.000000000000000
"0","0","2",986.193293899999958,"1","1","S R Layout,Bangalore",12.969910000000000,77.597960000000000,"560001",50.000000000000000
"0","0","4",1694.654136000000108,"1","1","Sector-82 Noida,Noida",28.527597000000000,77.389374000000004,"201304",110.000000000000000
"1","1","2",959.523809499999970,"0","1","Nagarbhavi,Bangalore",12.957468000000000,77.516563000000005,"560072",40.299999999999997
"0","0","3",2100.210020999999870,"1","1","Deshpande Nagar,Hubli",15.355645000000001,75.137958999999995,"580020",70.000000000000000
"1","1","2",1242.887091999999939,"0","1","Hinjewadi,Pune",18.585300000000000,73.741299999999995,"411057",83.000000000000000
"0","0","1",680.083275500000013,"1","1","Ulwe,Mumbai",18.973908000000002,73.025105999999994,"400706",49.000000000000000
"1","1","2",845.040667600000006,"0","1","Kandivali (East),Lalitpur",19.195499999999999,72.872799999999998,"400101",160.000000000000000
"1","1","3",138317.141399999993155,"0","0","Sector-150 Noida,Noida",28.429614000000001,77.481711000000004,"201310",8400.000000000000000
"0","0","1",650.089387299999999,"1","1","Ulwe,Mumbai",18.973908000000002,73.025105999999994,"400706",40.000000000000000
"0","0","2",1210.008203000000094,"1","1","Vaishali Nagar,Jaipur",26.918679999999998,75.750399000000002,"302001",59.000000000000000
"0","0","2",1040.312093999999888,"1","1","Chettipunniyam,Chennai",13.090000000000000,80.269999999999996,"600001",32.000000000000000
"0","0","2",850.030358200000023,"1","1","Baguihati,Kolkata",22.617564000000002,88.427982000000000,"700059",28.000000000000000
"0","0","2",1000.000000000000000,"1","1","Vijayanagar,Bangalore",12.969910000000000,77.597960000000000,"560001",78.000000000000000
"0","0","3",1774.986345999999912,"1","1","Jakkur,Bangalore",12.928575000000000,77.585721000000007,"560011",130.000000000000000
"0","0","1",750.098697199999947,"1","1","New City Light,Surat",21.158649000000000,72.800281999999996,"395017",19.000000000000000
"0","1","2",986.436498199999960,"1","1","Bhandup (West),Mumbai",19.147866000000000,72.932608999999999,"400078",120.000000000000000
"0","0","2",1275.103601999999910,"1","1","Crossing Republik,Ghaziabad",28.629811000000000,77.434196999999998,Not Found,40.000000000000000
"0","0","2",1250.000000000000000,"1","1","Sector-61 Noida,Noida",28.594200000000001,77.367500000000007,"201301",64.000000000000000
"1","1","2",1120.224981999999954,"0","1","Zirakpur,Chandigarh",30.662282999999999,76.822396999999995,"140603",47.799999999999997
"0","0","3",1425.345751999999948,"1","1","New Shibrampur Road Sarkarpool,Kolkata",22.483287000000001,88.263397999999995,"700141",50.500000000000000
"0","1","2",1204.819277000000056,"1","1","Rajpur Road,Dehradun",30.335030000000000,78.054821000000004,"248001",55.000000000000000
"0","0","3",1100.119392999999945,"1","1","Garia,Kolkata",22.403867000000002,88.470005999999998,"743613",64.500000000000000
"0","0","1",580.006823599999962,"1","1","Nachane,Ratnagiri",16.990248999999999,73.302036999999999,"415612",17.000000000000000
"0","0","2",1160.337553000000071,"1","0","Paithan Road,Aurangabad",19.480000000000000,75.379999999999995,"431148",38.500000000000000
"0","0","2",725.115359300000023,"1","1","Dum Dum Cantt.,Kolkata",22.648322000000000,88.443152499999997,"700081",22.000000000000000
"0","0","2",1240.694788999999901,"1","1","Sector-50 Seawoods,Lalitpur",28.567900000000002,77.367900000000006,"201301",140.000000000000000
"0","0","2",650.054171200000042,"1","1","Yanamalakuduru,Vijayawada",16.485582999999998,80.662422000000007,"520007",30.000000000000000
"0","0","4",2615.311459999999897,"1","1","Marine Drive,Kochi",9.980025500000000,76.275302999999994,"682035",220.000000000000000
"0","0","3",984.126984099999959,"1","1","Chandivali,Lalitpur",24.690280000000001,78.418890000000005,"284403",310.000000000000000
"0","1","4",2425.196849999999813,"1","1","Sector-129 Noida,Noida",28.507373000000001,77.386718999999999,"210305",77.000000000000000
"0","0","1",625.000000000000000,"1","1","Vaishali Nagar,Lalitpur",26.918679999999998,75.750399000000002,"302001",97.000000000000000
"0","1","2",1127.577320000000100,"1","1","Malad (West),Lalitpur",19.184899999999999,72.834699999999998,"400064",140.000000000000000
"1","1","2",728.013977899999986,"0","1","Rajendra Nagar,Lalitpur",28.684262000000000,77.357146999999998,"201004",200.000000000000000
"0","1","3",1532.097440999999890,"1","1","Sector-69 Gurgaon,Gurgaon",28.392385000000001,77.035763000000003,"122101",100.000000000000000
"0","0","2",955.214531800000032,"1","1","Jaitala,Nagpur",21.109387999999999,79.024596000000003,"440036",30.500000000000000
"0","0","1",620.001240000000053,"1","1","Borivali (West),Lalitpur",19.236100000000000,72.833799999999997,"400091",100.000000000000000
"0","0","2",1165.139040000000023,"1","1","Whitefield,Bangalore",12.995893499999999,77.761393999999996,"560117",75.000000000000000
"0","0","1",610.021786499999962,"1","1","Kolshet Road,Mumbai",19.249860999999999,72.963865999999996,"400610",70.000000000000000
"0","0","2",740.740740699999947,"1","1","Barasat,Kolkata",22.747638999999999,88.600902000000005,Not Found,15.400000000000000
"0","0","1",670.016750399999978,"1","1","Kalher,Mumbai",19.239463000000001,73.008955000000000,"400607",28.000000000000000
"0","0","3",1400.050543000000062,"1","1","Sector 84 Faridabad,Faridabad",28.404730000000001,77.367514000000000,"121001",55.399999999999999
"0","0","3",1448.375749999999925,"1","1","Sector 21 Kharghar,Mumbai",19.049821999999999,73.067594999999997,"410210",140.000000000000000
"0","0","1",554.870530199999962,"1","1","Mangyawas,Jaipur",26.857412000000000,75.743221000000005,"302020",18.000000000000000
"0","0","2",1320.197044000000005,"1","1","Rachenahalli,Bangalore",13.219742000000000,76.698537000000002,"572221",67.000000000000000
"0","0","2",1150.040117999999893,"1","1","Mhada Colony,Pune",18.142137000000002,74.572830999999994,"413102",86.000000000000000
"0","1","3",1600.698486999999886,"1","1","Mansarovar Extension,Jaipur",26.862600000000000,75.763300000000001,"302020",55.000000000000000
"0","0","1",600.112170500000047,"1","1","Thara,Bhiwadi",28.162032000000000,76.811065999999997,"318019",10.699999999999999
"0","0","4",2775.574940999999853,"1","1","1st Phase JP Nagar,Bangalore",13.007723000000000,77.594938999999997,"560006",280.000000000000000
"0","0","1",450.092666099999974,"1","1","Harsha Layout,Bangalore",12.969910000000000,77.597960000000000,"560001",17.000000000000000
"0","0","2",1255.158183999999892,"1","1","Akshaya Nagar,Bangalore",12.969910000000000,77.597960000000000,"560001",73.000000000000000
"0","0","3",1883.239170999999942,"1","1","Fatehpura,Udaipur",24.619425000000000,73.685749000000001,"313001",70.000000000000000
"0","0","2",910.083727700000054,"1","1","Akshaya Nagar,Bangalore",12.969910000000000,77.597960000000000,"560001",50.000000000000000
"0","0","3",1816.035593999999946,"1","1","Ballygunge,Kolkata",22.529000000000000,88.367999999999995,"700019",200.000000000000000
"0","0","1",680.034873599999969,"1","1","Pokharan Road,Mumbai",18.966670000000001,72.833330000000004,"400008",78.000000000000000
"0","0","2",1225.000000000000000,"1","1","New Alkapuri,Vadodara",22.310549999999999,73.169499999999999,"390001",29.399999999999999
"0","0","2",850.000000000000000,"1","1","Pallavaram,Chennai",12.968000000000000,80.150199999999998,"600043",42.500000000000000
"0","1","2",1123.126784999999927,"1","1","Parel,Maharashtra",18.996549000000002,72.842967000000002,"400011",350.000000000000000
"0","1","2",1200.056473000000096,"1","1","NIBM,Pune",18.475864000000001,73.890009000000006,"411018",85.000000000000000
"0","0","3",1434.901877999999897,"1","1","Kodigehaali,Bangalore",13.058299999999999,77.573200000000000,"560065",68.000000000000000
"0","0","2",826.285603199999969,"1","1","Kandivali (West),Lalitpur",19.198300000000000,72.840900000000005,"400064",170.000000000000000
"0","0","2",1060.108130999999958,"1","1","Virugambakkam,Chennai",13.046300000000000,80.191299999999998,"600001",100.000000000000000
"0","0","2",860.037700299999983,"1","1","Pimple Saudagar,Pune",18.595600000000001,73.798100000000005,"431027",73.000000000000000
"0","0","2",916.071669100000008,"1","1","Mogappair West,Chennai",13.077741000000000,80.164902999999995,"600037",68.000000000000000
"0","0","1",675.105485199999976,"1","1","Ganpatipule,Ratnagiri",17.144800000000000,73.266599999999997,"415615",16.000000000000000
"0","0","2",1276.563791000000037,"1","0","Sector-67 Gurgaon,Gurgaon",28.378021000000000,77.063066000000006,"122008",170.000000000000000
"0","0","3",1340.816962999999987,"1","1","Sikandrapur Cherat,Aligarh",27.879999999999999,78.079999999999998,"202001",43.000000000000000
"0","1","4",3000.000000000000000,"1","1","Baner,Pune",18.558319000000001,73.775880000000001,"511045",300.000000000000000
"0","1","3",1516.070345999999972,"1","1","Sector-119 Noida,Noida",28.587710999999999,77.403122999999994,"201301",75.000000000000000
"0","0","2",1021.409455999999977,"1","1","Alwar Bypass Road,Bhiwadi",28.210200000000000,76.860600000000005,"301019",22.899999999999999
"0","0","3",1300.052001999999902,"1","1","Jalahalli,Bangalore",13.051900000000000,77.541600000000003,"560014",100.000000000000000
"0","0","3",1471.753650999999991,"1","1","Deonar,Maharashtra",19.049513000000001,72.919203999999993,"400088",260.000000000000000
"0","0","3",1460.023175000000037,"1","1","Kaggadasapura,Bangalore",12.981600000000000,77.672899999999998,"560093",63.000000000000000
"0","0","3",1308.734506000000010,"1","0","Guduvancheri,Chennai",12.842686000000000,80.063732999999999,"603202",45.399999999999999
"0","0","2",899.887514099999976,"1","1","Sarvodaynagar,Puri",19.800000000000001,85.816670000000002,"752001",48.000000000000000
"0","0","2",1060.284762000000001,"1","1","Mary Hill,Mangalore",12.870279999999999,74.880560000000003,"575001",35.000000000000000
"0","0","3",1125.040179999999964,"1","1","Peer Muchalla,Panchkula",30.660437000000002,76.861517000000006,"134117",35.000000000000000
"0","1","3",1940.109658000000081,"1","1","Sector 81 Faridabad,Faridabad",28.392679000000001,77.344374999999999,"121001",92.000000000000000
"1","1","3",1578.947368000000097,"0","1","Yeshwanthpur,Bangalore",12.969910000000000,77.597960000000000,"560001",150.000000000000000
"0","1","2",1217.161984000000075,"1","1","Rajaji Nagar,Bangalore",12.984700000000000,77.549099999999996,"560010",120.000000000000000
"0","0","2",1234.003656000000092,"1","1","Kakkanad,Kochi",9.930471000000001,76.271272999999994,"682006",54.000000000000000
"1","1","1",553.119730200000049,"0","0","Neral,Mumbai",18.966670000000001,72.833330000000004,"400008",16.399999999999999
"0","0","1",1000.000000000000000,"1","1","Kolambe,Udupi",12.968029000000000,74.900647000000006,"574509",28.000000000000000
"0","0","3",1439.884808999999905,"1","1","Sainik Colony,Faridabad",28.255907000000001,77.065858000000006,Not Found,40.000000000000000
"0","1","1",588.895120600000041,"1","1","Nandore,Palghar",19.737777999999999,72.795339999999996,"401506",21.000000000000000
"0","0","2",1100.208147000000054,"1","1","Bhatar,Surat",18.927640000000000,73.166178000000002,"410222",37.000000000000000
"0","1","3",1587.743733000000020,"1","1","Zirakpur,Chandigarh",30.662282999999999,76.822396999999995,"140603",57.000000000000000
"1","1","4",2594.951640000000225,"0","1","Konanakunte,Bangalore",12.885500000000000,77.563800000000001,"560082",220.000000000000000
"1","0","2",750.000000000000000,"0","1","Barasat,Kolkata",22.747638999999999,88.600902000000005,Not Found,15.000000000000000
"0","0","2",973.961439100000007,"1","1","Rayasandra,Bangalore",12.870039999999999,77.673275000000004,"560100",49.000000000000000
"1","1","2",1164.486382000000049,"0","1","Sector-150 Noida,Noida",28.429614000000001,77.481711000000004,"201310",54.299999999999997
"0","0","3",1260.053619000000026,"1","1","Burdwan Compound,Ranchi",23.355560000000001,85.334720000000004,"834001",47.000000000000000
"0","0","2",749.941410799999971,"1","1","Chakan,Pune",18.744775000000001,73.823649000000003,"410500",32.000000000000000
"1","0","3",875.000000000000000,"0","1","Arrah,Durgapur",23.550000000000001,87.319999999999993,"713200",17.500000000000000
"0","0","3",940.010254700000019,"1","1","New Santoshpur,Kolkata",22.491938000000001,88.386888999999996,"700075",55.000000000000000
"0","0","3",1300.182481999999936,"1","1","Jagatpura,Jaipur",26.832353000000001,75.841748999999993,"302017",28.500000000000000
"1","1","2",1336.898396000000048,"0","1","Marathahalli,Bangalore",12.956189999999999,77.701939999999993,"560037",100.000000000000000
"0","0","4",3600.082288000000062,"1","1","Shastri Nagar,Mumbai",19.139241999999999,72.828969000000001,"400102",1400.000000000000000
"0","0","2",912.062020200000006,"1","1","Sector 8 Airoli,Lalitpur",19.216097000000001,72.821720999999997,"400049",120.000000000000000
"0","0","3",1700.276789000000008,"1","1","Jharudih,Dhanbad",23.814698000000000,86.418012000000004,"826001",43.000000000000000
"0","0","2",786.026200900000049,"1","1","Bagal Chowk,Kolhapur",16.699999999999999,74.233329999999995,"416002",45.000000000000000
"0","0","1",485.044462399999986,"1","1","Oros,Sindhudurg",16.260000000000002,73.709999999999994,"416602",12.000000000000000
"0","0","3",1439.285714000000098,"1","1","Jagatpura,Jaipur",26.832353000000001,75.841748999999993,"302017",40.299999999999997
"0","1","2",949.933371400000055,"1","1","Kalyan (West),Mumbai",19.245346999999999,73.124577000000002,"421308",49.899999999999999
